bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
40	6	0.93	30	273.0	0.1	53	0	4185.1 (0.82)
40	8	0.93	30	209.0	0.1	40	0	4203.4 (0.82)
40	10	0.93	30	241.0	0.1	47	0	4192.0 (0.82)
40	12	0.93	30	273.0	0.1	53	0	4159.0 (0.81)
40	14	0.93	30	199.0	0.2	38	0	4138.7 (0.81)
40	16	0.93	30	215.0	0.2	41	0	4145.7 (0.81)
40	20	0.93	30	247.0	0.6	48	0	4238.2 (0.83)
40	24	0.93	30	279.0	1.2	54	0	4384.9 (0.86)
40	30	0.93	30	203.0	2.8	39	0	4509.4 (0.88)
40	40	0.93	30	172.5	7.6	33	1	4597.3 (0.90)
50	1	0.94	36	391.0	0.0	61	0	4868.2 (0.76)
50	2	0.94	36	391.0	0.1	61	0	5027.4 (0.79)
50	3	0.94	36	327.0	0.0	51	0	5093.3 (0.80)
50	4	0.94	36	391.0	0.1	61	0	5179.0 (0.81)
50	5	0.94	36	295.0	0.1	46	0	5207.0 (0.81)
50	6	0.94	36	327.0	0.1	51	0	5249.9 (0.82)
50	8	0.94	36	391.0	0.1	61	0	5298.4 (0.83)
50	10	0.94	36	295.0	0.2	46	0	5291.8 (0.83)
50	12	0.94	36	327.0	0.1	51	0	5251.4 (0.82)
50	14	0.94	36	359.0	0.2	56	0	5208.2 (0.81)
50	16	0.94	36	391.0	0.2	61	0	5188.1 (0.81)
50	20	0.94	36	295.0	0.6	46	0	5227.8 (0.82)
50	24	0.94	36	302.5	1.6	47	0	5447.4 (0.85)
50	30	0.94	36	301.5	3.2	47	0	5647.8 (0.88)
50	40	0.94	36	300.0	7.1	46	1	5766.8 (0.90)
60	1	0.95	42	478.5	0.0	62	0	5866.3 (0.76)
60	2	0.95	42	478.5	0.0	62	0	6034.7 (0.79)
60	3	0.95	42	414.5	0.0	53	0	6200.0 (0.81)
60	4	0.95	42	478.5	0.0	62	0	6247.8 (0.81)
60	5	0.95	42	500.5	0.1	65	0	6303.9 (0.82)
60	6	0.95	42	414.5	0.1	53	0	6342.2 (0.83)
60	8	0.95	42	478.5	0.2	62	0	6401.3 (0.83)
60	10	0.95	42	500.5	0.1	65	0	6365.2 (0.83)
60	12	0.95	42	414.5	0.2	53	0	6312.6 (0.82)
60	14	0.95	42	446.5	0.2	58	0	6268.4 (0.82)
60	16	0.95	42	478.5	0.2	62	0	6232.8 (0.81)
60	20	0.95	42	511.0	0.6	66	0	6289.1 (0.82)
60	24	0.95	42	511.0	1.8	66	0	6572.4 (0.86)
60	30	0.95	42	499.0	3.4	64	0	6814.9 (0.89)
60	40	0.95	42	360.5	8.7	46	1	6977.0 (0.91)
80	1	0.96	48	598.0	0.1	58	0	7797.9 (0.76)
80	2	0.96	48	598.0	0.0	58	0	8069.5 (0.79)
80	3	0.96	48	726.0	0.0	70	0	8246.4 (0.81)
80	4	0.96	48	598.0	0.1	58	0	8300.6 (0.81)
80	5	0.96	48	662.0	0.1	64	0	8383.1 (0.82)
80	6	0.96	48	726.0	0.1	70	0	8438.3 (0.82)
80	8	0.96	48	598.0	0.1	58	0	8507.4 (0.83)
80	10	0.96	48	662.0	0.1	64	0	8484.6 (0.83)
